project_name,task_id,update_phase,task_name,baseline_end_date,actual_finish,slip_days,severity_score,change_type
Delta,tsk-062,Update_015,Task 062,2025-07-27,2025-08-19,23.0,10.0,No Change
Delta,tsk-063,Update_001,Task 063,2025-02-25,NA,0.0,0.0,Initial
Delta,tsk-063,Update_002,Task 063,2025-02-25,NA,0.0,0.0,Initial
Delta,tsk-063,Update_003,Task 063,2025-02-25,2025-02-15,-10.0,0.0,Initial
Delta,tsk-063,Update_004,Task 063,2025-02-25,2025-02-15,-10.0,0.0,No Change
Delta,tsk-063,Update_005,Task 063,2025-02-25,2025-04-24,58.0,10.0,Slipped Further
Delta,tsk-063,Update_006,Task 063,NA,NA,0.0,0.0,Initial
Delta,tsk-063,Update_007,Task 063,2025-02-25,2025-04-24,58.0,10.0,Initial
Delta,tsk-063,Update_008,Task 063,2025-02-25,2025-04-24,58.0,10.0,No Change
Delta,tsk-063,Update_009,Task 063,2025-02-25,2025-04-24,58.0,10.0,No Change
Delta,tsk-063,Update_010,Task 063,2025-02-25,2025-04-24,58.0,10.0,No Change
Delta,tsk-063,Update_011,Task 063,2025-02-25,2025-04-24,58.0,10.0,No Change
Delta,tsk-063,Update_012,Task 063,2025-02-25,2025-04-24,58.0,10.0,No Change
Delta,tsk-063,Update_013,Task 063,2025-02-25,2025-04-24,58.0,10.0,No Change
Delta,tsk-063,Update_014,Task 063,2025-02-25,2025-04-24,58.0,10.0,No Change
Delta,tsk-063,Update_015,Task 063,2025-02-25,2025-04-24,58.0,10.0,No Change
Delta,tsk-064,Update_001,Task 064,2025-09-15,NA,0.0,0.0,Initial
Delta,tsk-064,Update_002,Task 064,2025-09-15,NA,0.0,0.0,Initial
Delta,tsk-064,Update_003,Task 064,2025-09-15,NA,0.0,0.0,Initial
Delta,tsk-064,Update_004,Task 064,2025-09-15,NA,0.0,0.0,Initial
Delta,tsk-064,Update_005,Task 064,2025-09-15,2025-09-27,12.0,10.0,Initial
Delta,tsk-064,Update_006,Task 064,NA,NA,0.0,0.0,Initial
Delta,tsk-064,Update_007,Task 064,2025-09-15,2025-09-29,14.0,10.0,Initial
Delta,tsk-064,Update_008,Task 064,2025-09-15,2025-09-29,14.0,10.0,No Change
Delta,tsk-064,Update_009,Task 064,2025-09-15,2025-09-29,14.0,10.0,No Change
Delta,tsk-064,Update_010,Task 064,2025-09-15,2025-09-29,14.0,10.0,No Change
Delta,tsk-064,Update_011,Task 064,2025-09-15,2025-09-29,14.0,10.0,No Change
Delta,tsk-064,Update_012,Task 064,2025-09-15,2025-09-29,14.0,10.0,No Change
Delta,tsk-064,Update_013,Task 064,2025-09-15,2025-09-29,14.0,10.0,No Change
Delta,tsk-064,Update_014,Task 064,2025-09-15,2025-09-29,14.0,10.0,No Change
Delta,tsk-064,Update_015,Task 064,2025-09-15,2025-09-29,14.0,10.0,No Change
Delta,tsk-065,Update_001,Task 065,2025-07-25,NA,0.0,0.0,Initial
Delta,tsk-065,Update_002,Task 065,2025-07-25,NA,0.0,0.0,Initial
Delta,tsk-065,Update_003,Task 065,2025-07-25,2025-08-22,28.0,10.0,Initial
Delta,tsk-065,Update_004,Task 065,2025-07-25,2025-08-29,35.0,10.0,Slipped Further
Delta,tsk-065,Update_005,Task 065,2025-07-25,2025-08-29,35.0,10.0,No Change
Delta,tsk-065,Update_006,Task 065,NA,NA,0.0,0.0,Initial
Delta,tsk-065,Update_007,Task 065,2025-07-25,2025-08-29,35.0,10.0,Initial
Delta,tsk-065,Update_008,Task 065,2025-07-25,2025-08-29,35.0,10.0,No Change
Delta,tsk-065,Update_009,Task 065,2025-07-25,2025-08-29,35.0,10.0,No Change
Delta,tsk-065,Update_010,Task 065,2025-07-25,2025-08-29,35.0,10.0,No Change
Delta,tsk-065,Update_011,Task 065,2025-07-25,2025-08-29,35.0,10.0,No Change
Delta,tsk-065,Update_012,Task 065,2025-07-25,2025-08-29,35.0,10.0,No Change
Delta,tsk-065,Update_013,Task 065,2025-07-25,2025-08-29,35.0,10.0,No Change
Delta,tsk-065,Update_014,Task 065,2025-07-25,2025-08-29,35.0,10.0,No Change
Delta,tsk-065,Update_015,Task 065,2025-07-25,2025-08-29,35.0,10.0,No Change
Delta,tsk-066,Update_001,Task 066,2025-11-09,NA,0.0,0.0,Initial
Delta,tsk-066,Update_002,Task 066,2025-11-09,NA,0.0,0.0,Initial
Delta,tsk-066,Update_003,Task 066,2025-11-09,2025-11-25,16.0,10.0,Initial
Delta,tsk-066,Update_004,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-066,Update_005,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-066,Update_006,Task 066,NA,NA,0.0,0.0,Initial
Delta,tsk-066,Update_007,Task 066,2025-11-09,2025-11-25,16.0,10.0,Initial
Delta,tsk-066,Update_008,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-066,Update_009,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-066,Update_010,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-066,Update_011,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-066,Update_012,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-066,Update_013,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-066,Update_014,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-066,Update_015,Task 066,2025-11-09,2025-11-25,16.0,10.0,No Change
Delta,tsk-067,Update_001,Task 067,2025-04-15,2025-05-10,25.0,10.0,Initial
Delta,tsk-067,Update_002,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_003,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_004,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_005,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_006,Task 067,NA,NA,0.0,0.0,Initial
Delta,tsk-067,Update_007,Task 067,2025-04-15,2025-05-10,25.0,10.0,Initial
Delta,tsk-067,Update_008,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_009,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_010,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_011,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_012,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_013,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_014,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-067,Update_015,Task 067,2025-04-15,2025-05-10,25.0,10.0,No Change
Delta,tsk-068,Update_001,Task 068,2025-02-20,NA,0.0,0.0,Initial
Delta,tsk-068,Update_002,Task 068,2025-02-20,NA,0.0,0.0,Initial
Delta,tsk-068,Update_003,Task 068,2025-02-20,NA,0.0,0.0,Initial
Delta,tsk-068,Update_004,Task 068,2025-02-20,2025-03-14,22.0,10.0,Initial
Delta,tsk-068,Update_005,Task 068,2025-02-20,2025-03-14,22.0,10.0,No Change
Delta,tsk-068,Update_006,Task 068,NA,NA,0.0,0.0,Initial
Delta,tsk-068,Update_007,Task 068,2025-02-20,2025-03-15,23.0,10.0,Initial
Delta,tsk-068,Update_008,Task 068,2025-02-20,2025-03-15,23.0,10.0,No Change
Delta,tsk-068,Update_009,Task 068,2025-02-20,2025-03-15,23.0,10.0,No Change
Delta,tsk-068,Update_010,Task 068,2025-02-20,2025-03-15,23.0,10.0,No Change
Delta,tsk-068,Update_011,Task 068,2025-02-20,2025-03-24,32.0,10.0,Slipped Further
Delta,tsk-068,Update_012,Task 068,2025-02-20,2025-04-20,59.0,10.0,Slipped Further
Delta,tsk-068,Update_013,Task 068,2025-02-20,2025-04-20,59.0,10.0,No Change
Delta,tsk-068,Update_014,Task 068,2025-02-20,2025-04-20,59.0,10.0,No Change
Delta,tsk-068,Update_015,Task 068,2025-02-20,2025-04-20,59.0,10.0,No Change
Delta,tsk-069,Update_001,Task 069,2025-05-16,NA,0.0,0.0,Initial
Delta,tsk-069,Update_002,Task 069,2025-05-16,NA,0.0,0.0,Initial
Delta,tsk-069,Update_003,Task 069,2025-05-16,2025-06-09,24.0,10.0,Initial
Delta,tsk-069,Update_004,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-069,Update_005,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-069,Update_006,Task 069,NA,NA,0.0,0.0,Initial
Delta,tsk-069,Update_007,Task 069,2025-05-16,2025-06-09,24.0,10.0,Initial
Delta,tsk-069,Update_008,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-069,Update_009,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-069,Update_010,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-069,Update_011,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-069,Update_012,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-069,Update_013,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-069,Update_014,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-069,Update_015,Task 069,2025-05-16,2025-06-09,24.0,10.0,No Change
Delta,tsk-070,Update_001,Task 070,2025-04-04,NA,0.0,0.0,Initial
Delta,tsk-070,Update_002,Task 070,2025-04-04,2025-05-02,28.0,10.0,Initial
Delta,tsk-070,Update_003,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_004,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_005,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_006,Task 070,NA,NA,0.0,0.0,Initial
Delta,tsk-070,Update_007,Task 070,2025-04-04,2025-05-02,28.0,10.0,Initial
Delta,tsk-070,Update_008,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_009,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_010,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_011,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_012,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_013,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_014,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-070,Update_015,Task 070,2025-04-04,2025-05-02,28.0,10.0,No Change
Delta,tsk-071,Update_001,Task 071,2025-09-17,NA,0.0,0.0,Initial
Delta,tsk-071,Update_002,Task 071,2025-09-17,2025-10-30,43.0,10.0,Initial
Delta,tsk-071,Update_003,Task 071,2025-09-17,2025-10-30,43.0,10.0,No Change
Delta,tsk-071,Update_004,Task 071,2025-09-17,2025-10-30,43.0,10.0,No Change
Delta,tsk-071,Update_005,Task 071,2025-09-17,2025-10-30,43.0,10.0,No Change
Delta,tsk-071,Update_006,Task 071,NA,NA,0.0,0.0,Initial
Delta,tsk-071,Update_007,Task 071,2025-09-17,2025-10-30,43.0,10.0,Initial
Delta,tsk-071,Update_008,Task 071,2025-09-17,2025-10-30,43.0,10.0,No Change
Delta,tsk-071,Update_009,Task 071,2025-09-17,2025-10-30,43.0,10.0,No Change
Delta,tsk-071,Update_010,Task 071,2025-09-17,2025-10-30,43.0,10.0,No Change
Delta,tsk-071,Update_011,Task 071,2025-09-17,2025-10-30,43.0,10.0,No Change
Delta,tsk-071,Update_012,Task 071,2025-09-17,2025-10-30,43.0,10.0,No Change
Delta,tsk-071,Update_013,Task 071,2025-09-17,2025-10-30,43.0,10.0,No Change
Delta,tsk-071,Update_014,Task 071,2025-09-17,2026-01-16,121.0,10.0,Slipped Further
Delta,tsk-071,Update_015,Task 071,2025-09-17,2026-01-16,121.0,10.0,No Change
Delta,tsk-072,Update_001,Task 072,2025-11-09,NA,0.0,0.0,Initial
Delta,tsk-072,Update_002,Task 072,2025-11-09,2025-12-15,36.0,10.0,Initial
Delta,tsk-072,Update_003,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_004,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_005,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_006,Task 072,NA,NA,0.0,0.0,Initial
Delta,tsk-072,Update_007,Task 072,2025-11-09,2025-12-15,36.0,10.0,Initial
Delta,tsk-072,Update_008,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_009,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_010,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_011,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_012,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_013,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_014,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-072,Update_015,Task 072,2025-11-09,2025-12-15,36.0,10.0,No Change
Delta,tsk-073,Update_001,Task 073,2025-09-25,NA,0.0,0.0,Initial
Delta,tsk-073,Update_002,Task 073,2025-09-25,NA,0.0,0.0,Initial
Delta,tsk-073,Update_003,Task 073,2025-09-25,2025-09-01,-24.0,0.0,Initial
Delta,tsk-073,Update_004,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-073,Update_005,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-073,Update_006,Task 073,NA,NA,0.0,0.0,Initial
Delta,tsk-073,Update_007,Task 073,2025-09-25,2025-09-01,-24.0,0.0,Initial
Delta,tsk-073,Update_008,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-073,Update_009,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-073,Update_010,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-073,Update_011,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-073,Update_012,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-073,Update_013,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-073,Update_014,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-073,Update_015,Task 073,2025-09-25,2025-09-01,-24.0,0.0,No Change
Delta,tsk-074,Update_001,Task 074,2025-10-10,NA,0.0,0.0,Initial
Delta,tsk-074,Update_002,Task 074,2025-10-10,NA,0.0,0.0,Initial
Delta,tsk-074,Update_003,Task 074,2025-10-10,2025-11-16,37.0,10.0,Initial
Delta,tsk-074,Update_004,Task 074,2025-10-10,2025-11-16,37.0,10.0,No Change
Delta,tsk-074,Update_005,Task 074,2025-10-10,2025-11-16,37.0,10.0,No Change
Delta,tsk-074,Update_006,Task 074,NA,NA,0.0,0.0,Initial
Delta,tsk-074,Update_007,Task 074,2025-10-10,2025-11-16,37.0,10.0,Initial
Delta,tsk-074,Update_008,Task 074,2025-10-10,2025-11-16,37.0,10.0,No Change
Delta,tsk-074,Update_009,Task 074,2025-10-10,2025-11-21,42.0,10.0,Slipped Further
Delta,tsk-074,Update_010,Task 074,2025-10-10,2025-11-21,42.0,10.0,No Change
Delta,tsk-074,Update_011,Task 074,2025-10-10,2025-11-21,42.0,10.0,No Change
Delta,tsk-074,Update_012,Task 074,2025-10-10,2025-11-21,42.0,10.0,No Change
Delta,tsk-074,Update_013,Task 074,2025-10-10,2025-11-21,42.0,10.0,No Change
Delta,tsk-074,Update_014,Task 074,2025-10-10,2025-11-21,42.0,10.0,No Change
Delta,tsk-074,Update_015,Task 074,2025-10-10,2025-11-21,42.0,10.0,No Change
Delta,tsk-075,Update_001,Task 075,2025-11-14,NA,0.0,0.0,Initial
Delta,tsk-075,Update_002,Task 075,2025-11-14,2025-11-14,0.0,0.0,Initial
Delta,tsk-075,Update_003,Task 075,2025-11-14,2025-11-14,0.0,0.0,No Change
Delta,tsk-075,Update_004,Task 075,2025-11-14,2025-11-14,0.0,0.0,No Change
Delta,tsk-075,Update_005,Task 075,2025-11-14,2025-11-14,0.0,0.0,No Change
Delta,tsk-075,Update_006,Task 075,NA,NA,0.0,0.0,Initial
Delta,tsk-075,Update_007,Task 075,2025-11-14,2025-11-14,0.0,0.0,Initial
Delta,tsk-075,Update_008,Task 075,2025-11-14,2025-11-21,7.0,7.0,Slipped Further
Delta,tsk-075,Update_009,Task 075,2025-11-14,2025-11-21,7.0,7.0,No Change
Delta,tsk-075,Update_010,Task 075,2025-11-14,2025-11-21,7.0,7.0,No Change
Delta,tsk-075,Update_011,Task 075,2025-11-14,2025-11-21,7.0,7.0,No Change
Delta,tsk-075,Update_012,Task 075,2025-11-14,2025-11-21,7.0,7.0,No Change
Delta,tsk-075,Update_013,Task 075,2025-11-14,2025-11-21,7.0,7.0,No Change
Delta,tsk-075,Update_014,Task 075,2025-11-14,2025-11-21,7.0,7.0,No Change
Delta,tsk-075,Update_015,Task 075,2025-11-14,2025-11-21,7.0,7.0,No Change
