project_name,task_id,update_phase,task_name,baseline_end_date,actual_finish,slip_days,severity_score,change_type
Gamma,tsk-061,Update_010,Task 061,2025-12-15,2026-02-03,50.0,10.0,Slipped Further
Gamma,tsk-061,Update_011,Task 061,2025-12-15,2026-02-03,50.0,10.0,No Change
Gamma,tsk-061,Update_012,Task 061,2025-12-15,2026-02-03,50.0,10.0,No Change
Gamma,tsk-061,Update_013,Task 061,2025-12-15,2026-02-03,50.0,10.0,No Change
Gamma,tsk-061,Update_014,Task 061,2025-12-15,2026-02-03,50.0,10.0,No Change
Gamma,tsk-061,Update_015,Task 061,2025-12-15,2026-02-03,50.0,10.0,No Change
Gamma,tsk-062,Update_001,Task 062,2025-07-16,NA,0.0,0.0,Initial
Gamma,tsk-062,Update_002,Task 062,2025-07-16,2025-08-03,18.0,10.0,Initial
Gamma,tsk-062,Update_003,Task 062,2025-07-16,2025-08-03,18.0,10.0,No Change
Gamma,tsk-062,Update_004,Task 062,2025-07-16,2025-08-03,18.0,10.0,No Change
Gamma,tsk-062,Update_005,Task 062,2025-07-16,2025-08-03,18.0,10.0,No Change
Gamma,tsk-062,Update_006,Task 062,2025-07-16,2025-08-03,18.0,10.0,No Change
Gamma,tsk-062,Update_007,Task 062,NA,NA,0.0,0.0,Initial
Gamma,tsk-062,Update_008,Task 062,2025-07-16,2025-08-10,25.0,10.0,Initial
Gamma,tsk-062,Update_009,Task 062,2025-07-16,2025-08-10,25.0,10.0,No Change
Gamma,tsk-062,Update_010,Task 062,2025-07-16,2025-08-10,25.0,10.0,No Change
Gamma,tsk-062,Update_011,Task 062,2025-07-16,2025-08-10,25.0,10.0,No Change
Gamma,tsk-062,Update_012,Task 062,2025-07-16,2025-08-10,25.0,10.0,No Change
Gamma,tsk-062,Update_013,Task 062,2025-07-16,2025-08-10,25.0,10.0,No Change
Gamma,tsk-062,Update_014,Task 062,2025-07-16,2025-08-10,25.0,10.0,No Change
Gamma,tsk-062,Update_015,Task 062,2025-07-16,2025-08-10,25.0,10.0,No Change
Gamma,tsk-063,Update_001,Task 063,2025-10-30,NA,0.0,0.0,Initial
Gamma,tsk-063,Update_002,Task 063,2025-10-30,NA,0.0,0.0,Initial
Gamma,tsk-063,Update_003,Task 063,2025-10-30,NA,0.0,0.0,Initial
Gamma,tsk-063,Update_004,Task 063,2025-10-30,NA,0.0,0.0,Initial
Gamma,tsk-063,Update_005,Task 063,2025-10-30,2025-12-27,58.0,10.0,Initial
Gamma,tsk-063,Update_006,Task 063,2025-10-30,2025-12-27,58.0,10.0,No Change
Gamma,tsk-063,Update_007,Task 063,NA,NA,0.0,0.0,Initial
Gamma,tsk-063,Update_008,Task 063,2025-10-30,2026-01-04,66.0,10.0,Initial
Gamma,tsk-063,Update_009,Task 063,2025-10-30,2026-01-04,66.0,10.0,No Change
Gamma,tsk-063,Update_010,Task 063,2025-10-30,2026-01-04,66.0,10.0,No Change
Gamma,tsk-063,Update_011,Task 063,2025-10-30,2026-01-04,66.0,10.0,No Change
Gamma,tsk-063,Update_012,Task 063,2025-10-30,2026-01-04,66.0,10.0,No Change
Gamma,tsk-063,Update_013,Task 063,2025-10-30,2026-01-04,66.0,10.0,No Change
Gamma,tsk-063,Update_014,Task 063,2025-10-30,2026-01-04,66.0,10.0,No Change
Gamma,tsk-063,Update_015,Task 063,2025-10-30,2026-01-04,66.0,10.0,No Change
Gamma,tsk-064,Update_001,Task 064,2025-03-26,NA,0.0,0.0,Initial
Gamma,tsk-064,Update_002,Task 064,2025-03-26,NA,0.0,0.0,Initial
Gamma,tsk-064,Update_003,Task 064,2025-03-26,NA,0.0,0.0,Initial
Gamma,tsk-064,Update_004,Task 064,2025-03-26,NA,0.0,0.0,Initial
Gamma,tsk-064,Update_005,Task 064,2025-03-26,NA,0.0,0.0,Initial
Gamma,tsk-064,Update_006,Task 064,2025-03-26,2025-06-01,67.0,10.0,Initial
Gamma,tsk-064,Update_007,Task 064,NA,NA,0.0,0.0,Initial
Gamma,tsk-064,Update_008,Task 064,2025-03-26,2025-06-01,67.0,10.0,Initial
Gamma,tsk-064,Update_009,Task 064,2025-03-26,2025-06-01,67.0,10.0,No Change
Gamma,tsk-064,Update_010,Task 064,2025-03-26,2025-06-01,67.0,10.0,No Change
Gamma,tsk-064,Update_011,Task 064,2025-03-26,2025-06-01,67.0,10.0,No Change
Gamma,tsk-064,Update_012,Task 064,2025-03-26,2025-06-01,67.0,10.0,No Change
Gamma,tsk-064,Update_013,Task 064,2025-03-26,2025-06-01,67.0,10.0,No Change
Gamma,tsk-064,Update_014,Task 064,2025-03-26,2025-06-01,67.0,10.0,No Change
Gamma,tsk-064,Update_015,Task 064,2025-03-26,2025-06-01,67.0,10.0,No Change
Gamma,tsk-065,Update_001,Task 065,2025-07-08,NA,0.0,0.0,Initial
Gamma,tsk-065,Update_002,Task 065,2025-07-08,2025-08-06,29.0,10.0,Initial
Gamma,tsk-065,Update_003,Task 065,2025-07-08,2025-08-06,29.0,10.0,No Change
Gamma,tsk-065,Update_004,Task 065,2025-07-08,2025-08-26,49.0,10.0,Slipped Further
Gamma,tsk-065,Update_005,Task 065,2025-07-08,2025-08-26,49.0,10.0,No Change
Gamma,tsk-065,Update_006,Task 065,2025-07-08,2025-08-26,49.0,10.0,No Change
Gamma,tsk-065,Update_007,Task 065,NA,NA,0.0,0.0,Initial
Gamma,tsk-065,Update_008,Task 065,2025-07-08,2025-08-26,49.0,10.0,Initial
Gamma,tsk-065,Update_009,Task 065,2025-07-08,2025-08-26,49.0,10.0,No Change
Gamma,tsk-065,Update_010,Task 065,2025-07-08,2025-08-26,49.0,10.0,No Change
Gamma,tsk-065,Update_011,Task 065,2025-07-08,2025-08-26,49.0,10.0,No Change
Gamma,tsk-065,Update_012,Task 065,2025-07-08,2025-08-26,49.0,10.0,No Change
Gamma,tsk-065,Update_013,Task 065,2025-07-08,2025-08-26,49.0,10.0,No Change
Gamma,tsk-065,Update_014,Task 065,2025-07-08,2025-08-26,49.0,10.0,No Change
Gamma,tsk-065,Update_015,Task 065,2025-07-08,2025-08-26,49.0,10.0,No Change
Gamma,tsk-066,Update_001,Task 066,2025-08-23,NA,0.0,0.0,Initial
Gamma,tsk-066,Update_002,Task 066,2025-08-23,NA,0.0,0.0,Initial
Gamma,tsk-066,Update_003,Task 066,2025-08-23,NA,0.0,0.0,Initial
Gamma,tsk-066,Update_004,Task 066,2025-08-23,2025-10-29,67.0,10.0,Initial
Gamma,tsk-066,Update_005,Task 066,2025-08-23,2025-10-29,67.0,10.0,No Change
Gamma,tsk-066,Update_006,Task 066,2025-08-23,2025-10-29,67.0,10.0,No Change
Gamma,tsk-066,Update_007,Task 066,NA,NA,0.0,0.0,Initial
Gamma,tsk-066,Update_008,Task 066,2025-08-23,2025-10-29,67.0,10.0,Initial
Gamma,tsk-066,Update_009,Task 066,2025-08-23,2025-10-29,67.0,10.0,No Change
Gamma,tsk-066,Update_010,Task 066,2025-08-23,2025-10-29,67.0,10.0,No Change
Gamma,tsk-066,Update_011,Task 066,2025-08-23,2025-10-29,67.0,10.0,No Change
Gamma,tsk-066,Update_012,Task 066,2025-08-23,2025-10-29,67.0,10.0,No Change
Gamma,tsk-066,Update_013,Task 066,2025-08-23,2025-10-29,67.0,10.0,No Change
Gamma,tsk-066,Update_014,Task 066,2025-08-23,2025-10-29,67.0,10.0,No Change
Gamma,tsk-066,Update_015,Task 066,2025-08-23,2025-10-29,67.0,10.0,No Change
Gamma,tsk-067,Update_001,Task 067,2025-08-23,NA,0.0,0.0,Initial
Gamma,tsk-067,Update_002,Task 067,2025-08-23,2025-09-27,35.0,10.0,Initial
Gamma,tsk-067,Update_003,Task 067,2025-08-23,2025-09-27,35.0,10.0,No Change
Gamma,tsk-067,Update_004,Task 067,2025-08-23,2025-09-27,35.0,10.0,No Change
Gamma,tsk-067,Update_005,Task 067,2025-08-23,2025-09-27,35.0,10.0,No Change
Gamma,tsk-067,Update_006,Task 067,2025-08-23,2025-09-27,35.0,10.0,No Change
Gamma,tsk-067,Update_007,Task 067,NA,NA,0.0,0.0,Initial
Gamma,tsk-067,Update_008,Task 067,2025-08-23,2025-09-27,35.0,10.0,Initial
Gamma,tsk-067,Update_009,Task 067,2025-08-23,2025-09-27,35.0,10.0,No Change
Gamma,tsk-067,Update_010,Task 067,2025-08-23,2025-09-27,35.0,10.0,No Change
Gamma,tsk-067,Update_011,Task 067,2025-08-23,2025-10-04,42.0,10.0,Slipped Further
Gamma,tsk-067,Update_012,Task 067,2025-08-23,2025-10-04,42.0,10.0,No Change
Gamma,tsk-067,Update_013,Task 067,2025-08-23,2025-10-04,42.0,10.0,No Change
Gamma,tsk-067,Update_014,Task 067,2025-08-23,2025-10-04,42.0,10.0,No Change
Gamma,tsk-067,Update_015,Task 067,2025-08-23,2025-10-04,42.0,10.0,No Change
Gamma,tsk-068,Update_001,Task 068,2025-07-20,NA,0.0,0.0,Initial
Gamma,tsk-068,Update_002,Task 068,2025-07-20,2025-08-19,30.0,10.0,Initial
Gamma,tsk-068,Update_003,Task 068,2025-07-20,2025-08-19,30.0,10.0,No Change
Gamma,tsk-068,Update_004,Task 068,2025-07-20,2025-08-19,30.0,10.0,No Change
Gamma,tsk-068,Update_005,Task 068,2025-07-20,2025-08-19,30.0,10.0,No Change
Gamma,tsk-068,Update_006,Task 068,2025-07-20,2025-08-19,30.0,10.0,No Change
Gamma,tsk-068,Update_007,Task 068,NA,NA,0.0,0.0,Initial
Gamma,tsk-068,Update_008,Task 068,2025-07-20,2025-08-12,23.0,10.0,Initial
Gamma,tsk-068,Update_009,Task 068,2025-07-20,2025-08-12,23.0,10.0,No Change
Gamma,tsk-068,Update_010,Task 068,2025-07-20,2025-08-12,23.0,10.0,No Change
Gamma,tsk-068,Update_011,Task 068,2025-07-20,2025-08-12,23.0,10.0,No Change
Gamma,tsk-068,Update_012,Task 068,2025-07-20,2025-08-12,23.0,10.0,No Change
Gamma,tsk-068,Update_013,Task 068,2025-07-20,2025-08-19,30.0,10.0,Slipped Further
Gamma,tsk-068,Update_014,Task 068,2025-07-20,2025-08-19,30.0,10.0,No Change
Gamma,tsk-068,Update_015,Task 068,2025-07-20,2025-08-19,30.0,10.0,No Change
Gamma,tsk-069,Update_001,Task 069,2025-04-03,2025-04-08,5.0,10.0,Initial
Gamma,tsk-069,Update_002,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_003,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_004,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_005,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_006,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_007,Task 069,NA,NA,0.0,0.0,Initial
Gamma,tsk-069,Update_008,Task 069,2025-04-03,2025-04-08,5.0,10.0,Initial
Gamma,tsk-069,Update_009,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_010,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_011,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_012,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_013,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_014,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-069,Update_015,Task 069,2025-04-03,2025-04-08,5.0,10.0,No Change
Gamma,tsk-070,Update_001,Task 070,2025-02-04,NA,0.0,0.0,Initial
Gamma,tsk-070,Update_002,Task 070,2025-02-04,NA,0.0,0.0,Initial
Gamma,tsk-070,Update_003,Task 070,2025-02-04,2025-02-26,22.0,10.0,Initial
Gamma,tsk-070,Update_004,Task 070,2025-02-04,2025-02-26,22.0,10.0,No Change
Gamma,tsk-070,Update_005,Task 070,2025-02-04,2025-02-26,22.0,10.0,No Change
Gamma,tsk-070,Update_006,Task 070,2025-02-04,2025-03-01,25.0,10.0,Slipped Further
Gamma,tsk-070,Update_007,Task 070,NA,NA,0.0,0.0,Initial
Gamma,tsk-070,Update_008,Task 070,2025-02-04,2025-03-01,25.0,10.0,Initial
Gamma,tsk-070,Update_009,Task 070,2025-02-04,2025-03-01,25.0,10.0,No Change
Gamma,tsk-070,Update_010,Task 070,2025-02-04,2025-03-01,25.0,10.0,No Change
Gamma,tsk-070,Update_011,Task 070,2025-02-04,2025-03-01,25.0,10.0,No Change
Gamma,tsk-070,Update_012,Task 070,2025-02-04,2025-02-26,22.0,10.0,Recovered
Gamma,tsk-070,Update_013,Task 070,2025-02-04,2025-02-26,22.0,10.0,No Change
Gamma,tsk-070,Update_014,Task 070,2025-02-04,2025-02-26,22.0,10.0,No Change
Gamma,tsk-070,Update_015,Task 070,2025-02-04,2025-02-26,22.0,10.0,No Change
Gamma,tsk-071,Update_001,Task 071,2025-04-13,NA,0.0,0.0,Initial
Gamma,tsk-071,Update_002,Task 071,2025-04-13,NA,0.0,0.0,Initial
Gamma,tsk-071,Update_003,Task 071,2025-04-13,2025-05-24,41.0,10.0,Initial
Gamma,tsk-071,Update_004,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-071,Update_005,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-071,Update_006,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-071,Update_007,Task 071,NA,NA,0.0,0.0,Initial
Gamma,tsk-071,Update_008,Task 071,2025-04-13,2025-05-24,41.0,10.0,Initial
Gamma,tsk-071,Update_009,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-071,Update_010,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-071,Update_011,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-071,Update_012,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-071,Update_013,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-071,Update_014,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-071,Update_015,Task 071,2025-04-13,2025-05-24,41.0,10.0,No Change
Gamma,tsk-072,Update_001,Task 072,2025-01-22,NA,0.0,0.0,Initial
Gamma,tsk-072,Update_002,Task 072,2025-01-22,NA,0.0,0.0,Initial
Gamma,tsk-072,Update_003,Task 072,2025-01-22,NA,0.0,0.0,Initial
Gamma,tsk-072,Update_004,Task 072,2025-01-22,NA,0.0,0.0,Initial
Gamma,tsk-072,Update_005,Task 072,2025-01-22,NA,0.0,0.0,Initial
Gamma,tsk-072,Update_006,Task 072,2025-01-22,2025-03-18,55.0,10.0,Initial
Gamma,tsk-072,Update_007,Task 072,NA,NA,0.0,0.0,Initial
Gamma,tsk-072,Update_008,Task 072,2025-01-22,2025-03-18,55.0,10.0,Initial
Gamma,tsk-072,Update_009,Task 072,2025-01-22,2025-03-18,55.0,10.0,No Change
Gamma,tsk-072,Update_010,Task 072,2025-01-22,2025-03-18,55.0,10.0,No Change
Gamma,tsk-072,Update_011,Task 072,2025-01-22,2025-03-18,55.0,10.0,No Change
Gamma,tsk-072,Update_012,Task 072,2025-01-22,2025-03-18,55.0,10.0,No Change
Gamma,tsk-072,Update_013,Task 072,2025-01-22,2025-03-18,55.0,10.0,No Change
Gamma,tsk-072,Update_014,Task 072,2025-01-22,2025-03-18,55.0,10.0,No Change
Gamma,tsk-072,Update_015,Task 072,2025-01-22,2025-03-18,55.0,10.0,No Change
Gamma,tsk-073,Update_001,Task 073,2024-12-21,NA,0.0,0.0,Initial
Gamma,tsk-073,Update_002,Task 073,2024-12-21,NA,0.0,0.0,Initial
Gamma,tsk-073,Update_003,Task 073,2024-12-21,2025-02-11,52.0,10.0,Initial
Gamma,tsk-073,Update_004,Task 073,2024-12-21,2025-02-11,52.0,10.0,No Change
Gamma,tsk-073,Update_005,Task 073,2024-12-21,2025-02-11,52.0,10.0,No Change
Gamma,tsk-073,Update_006,Task 073,2024-12-21,2025-02-11,52.0,10.0,No Change
Gamma,tsk-073,Update_007,Task 073,NA,NA,0.0,0.0,Initial
Gamma,tsk-073,Update_008,Task 073,2024-12-21,2025-02-11,52.0,10.0,Initial
Gamma,tsk-073,Update_009,Task 073,2024-12-21,2025-02-11,52.0,10.0,No Change
Gamma,tsk-073,Update_010,Task 073,2024-12-21,2025-02-11,52.0,10.0,No Change
Gamma,tsk-073,Update_011,Task 073,2024-12-21,2025-02-11,52.0,10.0,No Change
Gamma,tsk-073,Update_012,Task 073,2024-12-21,2025-02-11,52.0,10.0,No Change
Gamma,tsk-073,Update_013,Task 073,2024-12-21,2025-02-19,60.0,10.0,Slipped Further
Gamma,tsk-073,Update_014,Task 073,2024-12-21,2025-03-14,83.0,10.0,Slipped Further
Gamma,tsk-073,Update_015,Task 073,2024-12-21,2025-05-16,146.0,10.0,Slipped Further
Gamma,tsk-074,Update_001,Task 074,2025-08-29,NA,0.0,0.0,Initial
Gamma,tsk-074,Update_002,Task 074,2025-08-29,NA,0.0,0.0,Initial
Gamma,tsk-074,Update_003,Task 074,2025-08-29,NA,0.0,0.0,Initial
Gamma,tsk-074,Update_004,Task 074,2025-08-29,2025-09-03,5.0,10.0,Initial
Gamma,tsk-074,Update_005,Task 074,2025-08-29,2025-09-03,5.0,10.0,No Change
Gamma,tsk-074,Update_006,Task 074,2025-08-29,2025-09-03,5.0,10.0,No Change
Gamma,tsk-074,Update_007,Task 074,NA,NA,0.0,0.0,Initial
Gamma,tsk-074,Update_008,Task 074,2025-08-29,2025-09-03,5.0,10.0,Initial
Gamma,tsk-074,Update_009,Task 074,2025-08-29,2025-09-03,5.0,10.0,No Change
Gamma,tsk-074,Update_010,Task 074,2025-08-29,2025-09-03,5.0,10.0,No Change
Gamma,tsk-074,Update_011,Task 074,2025-08-29,2025-09-03,5.0,10.0,No Change
Gamma,tsk-074,Update_012,Task 074,2025-08-29,2025-09-03,5.0,10.0,No Change
Gamma,tsk-074,Update_013,Task 074,2025-08-29,2025-09-03,5.0,10.0,No Change
Gamma,tsk-074,Update_014,Task 074,2025-08-29,2025-09-03,5.0,10.0,No Change
Gamma,tsk-074,Update_015,Task 074,2025-08-29,2025-09-03,5.0,10.0,No Change
Gamma,tsk-075,Update_001,Task 075,2025-10-29,NA,0.0,0.0,Initial
Gamma,tsk-075,Update_002,Task 075,2025-10-29,NA,0.0,0.0,Initial
Gamma,tsk-075,Update_003,Task 075,2025-10-29,2025-10-25,-4.0,0.0,Initial
Gamma,tsk-075,Update_004,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
Gamma,tsk-075,Update_005,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
Gamma,tsk-075,Update_006,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
Gamma,tsk-075,Update_007,Task 075,NA,NA,0.0,0.0,Initial
Gamma,tsk-075,Update_008,Task 075,2025-10-29,2025-10-25,-4.0,0.0,Initial
Gamma,tsk-075,Update_009,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
Gamma,tsk-075,Update_010,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
Gamma,tsk-075,Update_011,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
Gamma,tsk-075,Update_012,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
Gamma,tsk-075,Update_013,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
Gamma,tsk-075,Update_014,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
Gamma,tsk-075,Update_015,Task 075,2025-10-29,2025-10-25,-4.0,0.0,No Change
